# %ECSV 0.9
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: wave, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt wave
58888.252084215 2458888.753034453 1.8658655940089375 1.8658655940089375 0.0 0.0 0.0 7522364.12645013 737150.218902035 1.4352272727272728
58888.253380509996 2458888.7543307883 3.7325303920079023 3.7325303920079023 0.0 0.0 1.0 7568536.429194269 741600.3703570315 1.4352272727272728
58888.25467699 2458888.755627308 5.5994615983217955 5.5994615983217955 0.0 0.0 0.0 7580409.196637512 742725.7525716125 1.4352272727272728
58888.255973105 2458888.756923462 7.465867196442559 7.465867196442559 0.0 0.0 1.0 7601896.276477952 744832.5284536775 1.4352272727272728
58888.2572694 2458888.7582197953 9.332531994441524 9.332531994441524 0.0 0.0 0.0 7606563.575900593 745231.7121890966 1.4352272727272728
58888.258565694996 2458888.7595161274 11.199196792440489 11.199196792440489 0.0 0.0 1.0 7618869.574466543 746462.0866359519 1.4352272727272728
58888.259861989995 2458888.7608124586 13.065861590439454 13.065861590439454 0.0 0.0 0.0 7619288.559551791 746457.3029084327 1.4352272727272728
58888.261158285 2458888.7621087884 14.932526398915797 14.932526398915797 0.0 0.0 1.0 7627888.141340212 747296.069652282 1.4352272727272728
58888.262454585 2458888.763405122 16.79919839487411 16.79919839487411 0.0 0.0 0.0 7628884.023208326 747374.851863561 1.4352272727272728
58888.263750879996 2458888.7647014484 18.665863192873076 18.665863192873076 0.0 0.0 1.0 7635318.55144617 748010.0206396196 1.4352272727272728
58888.265047175 2458888.765997773 20.53252800134942 20.53252800134942 0.0 0.0 0.0 7634638.176097175 747920.1740956634 1.4352272727272728
58888.266343475 2458888.7672941014 22.399199997307733 22.399199997307733 0.0 0.0 1.0 7639116.170719716 748367.1957178909 1.4352272727272728
58888.26763977 2458888.7685904233 24.265864795306697 24.265864795306697 0.0 0.0 0.0 7636699.424625217 748121.1150411345 1.4352272727272728
58888.268936065 2458888.7698867433 26.132529593305662 26.132529593305662 0.0 0.0 1.0 7642845.352526925 748754.8081691108 1.4352272727272728
58888.270232359995 2458888.7711830614 27.999194391304627 27.999194391304627 0.0 0.0 0.0 7640853.5798979085 748514.3936616239 1.4352272727272728
58888.27152866 2458888.772479383 29.86586639774032 29.86586639774032 0.0 0.0 1.0 7643773.6170436945 748821.2349738283 1.4352272727272728
58888.272824955 2458888.773775698 31.732531195739284 31.732531195739284 0.0 0.0 0.0 7641780.520166471 748603.7233605133 1.4352272727272728
58888.274121434995 2458888.7750721965 33.5994623915758 33.5994623915758 0.0 0.0 1.0 7645863.654112602 749042.9653227505 1.4352272727272728
58888.275417545 2458888.776368324 35.46586080221459 35.46586080221459 0.0 0.0 0.0 7643072.472279341 748726.8527622656 1.4352272727272728
58888.276713845 2458888.77766464 37.332532798172906 37.332532798172906 0.0 0.0 1.0 7645107.318550533 748943.9947431912 1.4352272727272728
58888.27801014 2458888.7789609507 39.19919759617187 39.19919759617187 0.0 0.0 0.0 7643988.412827894 748818.3066829403 1.4352272727272728
58888.279306435 2458888.78025726 41.065862394170836 41.065862394170836 0.0 0.0 1.0 7647576.798609367 749210.9182052242 1.4352272727272728
58888.280602735 2458888.7815535734 42.93253440060653 42.93253440060653 0.0 0.0 0.0 7645910.931619293 748999.671844284 1.4352272727272728
58888.28189903 2458888.782849882 44.79919919860549 44.79919919860549 0.0 0.0 1.0 7645578.114175276 748992.4394280559 1.4352272727272728
58888.283195325 2458888.78414619 46.66586399660446 46.66586399660446 0.0 0.0 0.0 7644201.794903885 748839.0232174142 1.4352272727272728
58888.28449162 2458888.7854424976 48.53252879460342 48.53252879460342 0.0 0.0 1.0 7648028.426381102 749253.4297449075 1.4352272727272728
58888.318183845 2458888.8191354494 97.04933279310353 1.866132002323866 0.0 1.0 0.0 7630810.962147863 747562.5744594245 1.4352272727272728
58888.319480139995 2458888.8204317843 98.9159975911025 3.7327968003228307 0.0 1.0 1.0 7637984.213670778 748299.4850505553 1.4352272727272728
58888.320776435 2458888.821728119 100.78266239957884 5.599461608799174 0.0 1.0 0.0 7638408.586184704 748293.8464432791 1.4352272727272728
58888.322072735 2458888.8230244583 102.64933439553715 7.466133604757488 0.0 1.0 1.0 7641779.157931276 748660.2676922913 1.4352272727272728
58888.32336903 2458888.8243207913 104.51599919353612 9.332798402756453 0.0 1.0 0.0 7641185.421097603 748553.2587965885 1.4352272727272728
58888.324665325 2458888.825617124 106.38266400201246 11.199463211232796 0.0 1.0 1.0 7646602.128455447 749127.1203269506 1.4352272727272728
58888.32596162 2458888.826913455 108.24932880001143 13.066128009231761 0.0 1.0 0.0 7643814.266635723 748806.2260920388 1.4352272727272728
58888.32725773 2458888.8282095995 110.11572720017284 14.932526409393176 0.0 1.0 1.0 7645833.951286812 749050.8416584729 1.4352272727272728
58888.328554215 2458888.8295061174 111.9826655939687 16.79946480318904 0.0 1.0 0.0 7642643.623930336 748693.4074222902 1.4352272727272728
58888.329850509996 2458888.830802444 113.84933039196767 18.666129601188004 0.0 1.0 1.0 7647980.006538894 749254.1227198368 1.4352272727272728
58888.331146805 2458888.8320987695 115.71599520044401 20.532794409664348 0.0 1.0 0.0 7644736.656118206 748896.4426932862 1.4352272727272728
58888.332443105 2458888.833395098 117.58266719640233 22.39946640562266 0.0 1.0 1.0 7647163.618998275 749146.082761791 1.4352272727272728
58888.3337394 2458888.8346914193 119.44933199440129 24.266131203621626 0.0 1.0 0.0 7643999.936509075 748820.1178867408 1.4352272727272728
58888.335035694996 2458888.8359877393 121.31599679240026 26.13279600162059 0.0 1.0 1.0 7646725.07578815 749130.7928627017 1.4352272727272728
58888.336331989995 2458888.837284058 123.18266159039922 27.999460799619555 0.0 1.0 0.0 7644583.801008555 748875.5129280739 1.4352272727272728
58888.337628099995 2458888.8385801897 125.04905999056064 29.86585919978097 0.0 1.0 1.0 7645635.953883204 749000.6018280851 1.4352272727272728
58888.338924585 2458888.8398766946 126.91599839483388 31.732797604054213 0.0 1.0 0.0 7643237.619917104 748744.3633864104 1.4352272727272728
58888.340220879996 2458888.841173008 128.78266319283284 33.59946240205318 0.0 1.0 1.0 7645366.0128364125 749000.7203164137 1.4352272727272728
58888.341517175 2458888.842469321 130.6493280013092 35.46612721052952 0.0 1.0 0.0 7644257.421314526 748846.4207892223 1.4352272727272728
58888.34281329 2458888.8437654525 132.51573359942995 37.332532808650285 0.0 1.0 1.0 7645637.757335291 748997.3652755653 1.4352272727272728
58888.34410977 2458888.845061947 134.38266479526646 39.1994640044868 0.0 1.0 0.0 7643311.624802924 748751.241114779 1.4352272727272728
58888.345406065 2458888.8463582564 136.24932959326543 41.066128802485764 0.0 1.0 1.0 7645300.850303617 748965.8123812146 1.4352272727272728
58888.346702359995 2458888.8476545657 138.1159943912644 42.93279360048473 0.0 1.0 0.0 7643677.326722731 748786.8663175238 1.4352272727272728
58888.34799866 2458888.8489508787 139.9826663977001 44.79946560692042 0.0 1.0 1.0 7644981.029345449 748961.6277313507 1.4352272727272728
58888.349294955 2458888.8502471866 141.84933119569905 46.666130404919386 0.0 1.0 0.0 7643690.604356914 748790.1697102601 1.4352272727272728
58888.35059125 2458888.8515434945 143.71599599369802 48.53279520291835 0.0 1.0 1.0 7646082.394878038 749067.564301158 1.4352272727272728
58888.384294955 2458888.8852479253 192.2493312007282 1.866132002323866 0.0 2.0 0.0 7625441.8418159485 747041.6170385575 1.4352272727272728
58888.38559125 2458888.8865442607 194.11599599872716 3.7327968003228307 0.0 2.0 1.0 7631937.920931241 747718.963870799 1.4352272727272728
58888.38688736 2458888.88784041 195.98239439888857 5.599195200484246 0.0 2.0 0.0 7631370.0782724675 747613.8554127167 1.4352272727272728
58888.388183845 2458888.8891369347 197.84933280316181 7.466133604757488 0.0 2.0 1.0 7635777.799598862 748085.5337020684 1.4352272727272728
58888.389479955 2458888.890433083 199.71573120332323 9.332532004918903 0.0 2.0 0.0 7634878.402315453 747950.6557584599 1.4352272727272728
58888.390776435 2458888.8917295993 201.58266239915974 11.199463200755417 0.0 2.0 1.0 7636841.36582047 748187.5724382718 1.4352272727272728
58888.392072735 2458888.8930259356 203.44933439511806 13.06613519671373 0.0 2.0 0.0 7635348.535174809 747992.1114899059 1.4352272727272728
58888.393369030004 2458888.8943222654 205.3159992035944 14.932800005190074 0.0 2.0 1.0 7637117.55986463 748211.946675426 1.4352272727272728
58888.394665325 2458888.8956185933 207.18266400159337 16.79946480318904 0.0 2.0 0.0 7636393.95976805 748091.0508593784 1.4352272727272728
58888.39596162 2458888.89691492 209.04932879959233 18.666129601188004 0.0 2.0 1.0 7639910.032602624 748478.5939237572 1.4352272727272728
58888.397257915 2458888.898211245 210.9159935975913 20.53279439918697 0.0 2.0 0.0 7635512.47921421 748005.9303695994 1.4352272727272728
58888.398554215004 2458888.899507574 212.782665604027 22.39946640562266 0.0 2.0 1.0 7635664.188747954 748070.3556839833 1.4352272727272728
58888.39985051 2458888.900803895 214.64933040202595 24.266131203621626 0.0 2.0 0.0 7637483.436812152 748194.5924967008 1.4352272727272728
58888.401146805 2458888.902100215 216.51599520002492 26.13279600162059 0.0 2.0 1.0 7638844.388267011 748372.7673456117 1.4352272727272728
58888.402443105 2458888.9033965385 218.38266719598323 27.999467997578904 0.0 2.0 0.0 7635503.100947786 747997.7385796395 1.4352272727272728
58888.403739400004 2458888.9046928557 220.24933200445957 29.866132806055248 0.0 2.0 1.0 7637427.391591914 748237.3632848302 1.4352272727272728
58888.405035695 2458888.9059891705 222.11599680245854 31.732797604054213 0.0 2.0 0.0 7636184.294273579 748068.2516638887 1.4352272727272728
58888.40633199 2458888.9072854845 223.9826616004575 33.59946240205318 0.0 2.0 1.0 7639797.783185022 748462.7953876664 1.4352272727272728
58888.407628285 2458888.9085817966 225.84932639845647 35.46612720005214 0.0 2.0 0.0 7636359.843816265 748078.9899411502 1.4352272727272728
58888.408924585 2458888.9098781133 227.71599839441478 37.332799196010455 0.0 2.0 1.0 7637396.403754311 748233.7538650607 1.4352272727272728
58888.41022088 2458888.9111744235 229.58266320289113 39.1994640044868 0.0 2.0 0.0 7637986.1696372535 748240.0794540814 1.4352272727272728
58888.411517175 2458888.912470733 231.4493280008901 41.066128802485764 0.0 2.0 1.0 7638590.662944844 748348.415733884 1.4352272727272728
58888.412813475 2458888.9137670468 233.3159999968484 42.93280079844408 0.0 2.0 0.0 7641597.880333517 748583.1361759069 1.4352272727272728
58888.414109770005 2458888.9150633556 235.18266480532475 44.79946560692042 0.0 2.0 1.0 7642147.685825069 748689.3302932255 1.4352272727272728
58888.415406065 2458888.9163596635 237.0493296033237 46.666130404919386 0.0 2.0 0.0 7639720.360006532 748404.2368677863 1.4352272727272728
58888.41670236 2458888.9176559714 238.91599440132268 48.53279520291835 0.0 2.0 1.0 7643643.095530227 748828.5434641755 1.4352272727272728
58888.450417545 2458888.951371881 287.46586079592817 1.8658656044863164 0.0 3.0 0.0 7626746.620870351 747195.3392727448 1.4352272727272728
